hour_start_utc,temp,rad,dewpoint,rh
2026-08-18 20:00,23.4,1,12.5,50.4
2026-08-18 21:00,22.9,1,13.1,54.1
2026-08-18 22:00,22.1,1,13.7,58.8
2026-08-18 23:00,21.6,1,13.8,61.2
2026-08-19 00:00,21.6,1,14.2,62.8
2026-08-19 01:00,21.1,1,14.4,65.7
2026-08-19 02:00,20.6,1,15,70.3
2026-08-19 03:00,19.9,1,15.4,75.4
2026-08-19 04:00,19.5,8,15.6,78.1
2026-08-19 05:00,20.1,74,15.8,76.7
2026-08-19 06:00,22.4,254,15,63.4
2026-08-19 07:00,23.8,412,14.3,55.3
2026-08-19 08:00,24.4,592,15.1,56.2
2026-08-19 09:00,25.6,730,15,51.7
2026-08-19 10:00,26.5,814,13.9,45.9
2026-08-19 11:00,27.8,836,14.3,43.4
2026-08-19 12:00,28.9,816,13.9,39.9
2026-08-19 13:00,30.2,752,13.7,36.7
2026-08-19 14:00,31.9,641,13,31.6
2026-08-19 15:00,32.1,483,13.3,32
2026-08-19 16:00,31.7,305,13.8,33.9
2026-08-19 17:00,30.3,122,14.7,38.8
2026-08-19 18:00,29.2,13,14.8,41.7
2026-08-19 19:00,28.7,1,13.7,39.9
2026-08-19 20:00,28.5,0,12.6,37.4
2026-08-19 21:00,28.3,1,13.8,41
2026-08-19 22:00,27.9,1,15.3,46.5
2026-08-19 23:00,27.4,1,12.4,39.9
2026-08-20 00:00,25.9,2,11.2,39.8
2026-08-20 01:00,24.5,1,13,48.8
2026-08-20 02:00,24.6,1,15.1,55.3
2026-08-20 03:00,24.4,1,13.9,51.9
2026-08-20 04:00,23.9,7,14.6,56
2026-08-20 05:00,23.4,13,15.6,61.6
2026-08-20 06:00,21.7,140,18,79.4
2026-08-20 07:00,22.9,145,18.3,75.5
2026-08-20 08:00,23.9,170,17.2,66.5
2026-08-20 09:00,24.3,315,17.9,67.5
2026-08-20 10:00,24.2,107,18,68.7
2026-08-20 11:00,23.9,321,16.7,63.9
2026-08-20 12:00,23.8,247,16.7,64.8
2026-08-20 13:00,24.3,248,16.7,62.7
2026-08-20 14:00,24.5,232,18,66.8
2026-08-20 15:00,24.8,126,18.2,66.6
2026-08-20 16:00,24.4,76,18,67.6
2026-08-20 17:00,24.1,44,16.6,63
2026-08-20 18:00,24.2,23,16.2,61.1
2026-08-20 19:00,23.8,1,16.4,63.1
2026-08-20 20:00,23.2,2,16.2,65.1
2026-08-20 21:00,21.4,1,16.9,75.7
2026-08-20 22:00,19.8,1,17.6,87.4
2026-08-20 23:00,18.9,1,17.7,93.1
2026-08-21 00:00,18.7,1,17.5,93.1
2026-08-21 01:00,18.7,1,17.3,91.7
2026-08-21 02:00,18.2,1,16.7,90.5
2026-08-21 03:00,18.1,1,16.6,90.8
2026-08-21 04:00,17.1,2,15.1,88
2026-08-21 05:00,15.4,6,13.4,87.5
2026-08-21 06:00,14.9,15,13.1,89.2
2026-08-21 07:00,15.3,30,14.1,92.2
2026-08-21 08:00,15.8,46,14.3,91.2
2026-08-21 09:00,15.6,104,13,84.3
2026-08-21 10:00,16.2,146,13.9,86.4
2026-08-21 11:00,16.2,191,13.9,86.6
2026-08-21 12:00,17,449,13.8,81.5
2026-08-21 13:00,18.2,554,12.8,70.8
2026-08-21 14:00,18.8,559,12.4,66.3
2026-08-21 15:00,18.9,319,13,68.3
2026-08-21 16:00,18.5,118,13.1,70.5
2026-08-21 17:00,18.8,91,13.5,71.2
2026-08-21 18:00,18.9,9,14,73.3
2026-08-21 19:00,18.6,1,14.1,75
2026-08-21 20:00,18.3,1,12.9,70.5
2026-08-21 21:00,17,2,11.4,69.5
2026-08-21 22:00,16,0,12.1,77.6
2026-08-21 23:00,15.7,1,12.4,80.5
2026-08-22 00:00,15.5,1,12.2,80.7
2026-08-22 01:00,15.3,1,12.1,81.3
2026-08-22 02:00,15.3,1,12.1,80.9
2026-08-22 03:00,14.8,1,12.1,83.8
2026-08-22 04:00,14.7,4,12.3,85.8
2026-08-22 05:00,15.1,69,12.7,85.7
2026-08-22 06:00,17.2,215,13,76.2
2026-08-22 07:00,18.3,392,12.6,69.1
2026-08-22 08:00,19.3,602,10.9,58.4
2026-08-22 09:00,20,752,11.4,57.9
2026-08-22 10:00,20.8,858,9.7,49.3
2026-08-22 11:00,21.4,872,8.5,43.7
2026-08-22 12:00,22.2,865,8.2,40.6
2026-08-22 13:00,23,760,6,33.5
2026-08-22 14:00,23.1,640,4.8,30.4
2026-08-22 15:00,23.4,477,4.3,28.9
2026-08-22 16:00,23.3,305,7.8,37
2026-08-22 17:00,22.1,112,7.7,39.4
2026-08-22 18:00,20.4,12,8.1,45.1
2026-08-22 19:00,19.1,1,8.7,51.1
2026-08-22 20:00,18.6,1,8.7,52.6
2026-08-22 21:00,18.4,1,8.1,51.1
2026-08-22 22:00,18.3,1,8,50.9
2026-08-22 23:00,18.3,1,7.8,50.1
2026-08-23 00:00,17.3,1,8.5,56.1
2026-08-23 01:00,16.5,1,8.6,59.5
2026-08-23 02:00,15.7,1,8.5,62.2
2026-08-23 03:00,15,1,8.8,66.6
2026-08-23 04:00,14.5,3,8.5,67.1
2026-08-23 05:00,14.9,66,8.4,65.2
2026-08-23 06:00,17,247,9.9,63
2026-08-23 07:00,18.2,421,11.3,63.9
2026-08-23 08:00,19,587,12,64
2026-08-23 09:00,19.5,728,11.8,61.1
2026-08-23 10:00,20.1,814,12.1,60.2
2026-08-23 11:00,21,846,12.2,57.1
2026-08-23 12:00,22.1,813,12.5,54.6
2026-08-23 13:00,23,751,12,50
2026-08-23 14:00,23.8,635,11,44.6
2026-08-23 15:00,24.6,471,7.5,33.5
2026-08-23 16:00,24.9,296,7.4,32.6
2026-08-23 17:00,24.4,101,8.7,36.9
2026-08-23 18:00,22.6,7,10,44.9
2026-08-23 19:00,21.7,1,9.4,45.4
2026-08-23 20:00,20.9,1,9.5,47.9
2026-08-23 21:00,20.1,1,9.8,51.8
2026-08-23 22:00,19.2,1,10.2,56
2026-08-23 23:00,18.8,1,10.4,58.1
2026-08-24 00:00,18.6,1,10.6,59.3
2026-08-24 01:00,18.1,1,10.6,61.6
2026-08-24 02:00,18,1,10.9,63.1
2026-08-24 03:00,17.6,1,11,65.2
2026-08-24 04:00,17.5,4,11.1,66.3
2026-08-24 05:00,17.8,40,10.6,62.9
2026-08-24 06:00,18.5,156,11.1,61.9
2026-08-24 07:00,20,324,11.7,58.8
2026-08-24 08:00,20.9,529,12.5,58.8
2026-08-24 09:00,21.3,670,12.5,57.2
2026-08-24 10:00,21.9,738,12.9,56.4
2026-08-24 11:00,22.2,681,13.4,57.2
2026-08-24 12:00,23.1,770,13.5,54.8
2026-08-24 13:00,23.9,696,13.5,52.4
2026-08-24 14:00,24.9,599,14,50.6
2026-08-24 15:00,25.4,434,14.4,50.8
2026-08-24 16:00,25.4,266,14.5,51.1
2026-08-24 17:00,24.7,74,15.4,56.3
2026-08-24 18:00,23.3,5,16.4,65.1
2026-08-24 19:00,22.7,2,15.1,62.9
2026-08-24 20:00,19.9,1,17.1,83.8
2026-08-24 21:00,19.5,1,16.6,83.3
2026-08-24 22:00,19.1,1,16,82.1
2026-08-24 23:00,18.1,1,16.7,91.4
2026-08-25 00:00,17.8,1,16.9,94.2
2026-08-25 01:00,17.8,1,17,94.9
2026-08-25 02:00,17.7,1,16.9,94.6
2026-08-25 03:00,17.7,1,17.1,96.1
2026-08-25 04:00,17.8,2,17.1,95.4
2026-08-25 05:00,18,13,17.2,95
2026-08-25 06:00,18.6,127,17.3,92
2026-08-25 07:00,19.3,117,17,86.8
2026-08-25 08:00,20.6,677,16.7,78.6
2026-08-25 09:00,21.2,734,16.6,74.9
2026-08-25 10:00,21.9,787,16.3,71
2026-08-25 11:00,22.9,806,16.3,66.4
2026-08-25 12:00,23.2,711,16.2,64.6
2026-08-25 13:00,23.9,612,16,61.2
2026-08-25 14:00,23.7,209,15.8,61.4
2026-08-25 15:00,24.3,188,16,59.9
2026-08-25 16:00,24.2,89,16.1,60.7
2026-08-25 17:00,23.4,35,15.4,60.8
2026-08-25 18:00,23,5,14.2,57.4
2026-08-25 19:00,22.6,1,14.1,58.7
2026-08-25 20:00,22.5,1,13.9,58.3
2026-08-25 21:00,21.9,1,13.9,60.7
2026-08-25 22:00,21.6,1,13.9,61.6
2026-08-25 23:00,21.3,1,14.1,63.5
2026-08-26 00:00,20.6,1,14.6,68.5
2026-08-26 01:00,19.8,1,14.6,72
2026-08-26 02:00,19.3,1,14.6,74.6
2026-08-26 03:00,18.9,1,14.5,75.7
2026-08-26 04:00,18.7,3,14.7,77.2
2026-08-26 05:00,18.9,54,14.5,75.7
2026-08-26 06:00,21,226,14.4,66
2026-08-26 07:00,21.9,398,15,65.1
2026-08-26 08:00,22.4,530,16.1,67.8
2026-08-26 09:00,23.1,694,16.8,68
2026-08-26 10:00,23.8,688,16.1,62.2
2026-08-26 11:00,24.4,659,15.9,59.3
2026-08-26 12:00,24.9,605,16.1,58.4
2026-08-26 13:00,25.6,463,15.6,54.2
2026-08-26 14:00,25.6,386,15.5,53.8
2026-08-26 15:00,26.3,327,15.6,51.6
2026-08-26 16:00,26.1,232,15.8,53
2026-08-26 17:00,24.9,91,16.1,58.3
2026-08-26 18:00,23.3,7,15.7,62.4
2026-08-26 19:00,22.5,1,14.2,59.4
2026-08-26 20:00,22.1,1,15.4,66.1
2026-08-26 21:00,21.9,1,16,69.4
2026-08-26 22:00,21.3,1,15.3,68.8
2026-08-26 23:00,20.8,1,14.8,68.8
2026-08-27 00:00,20.3,1,15,71.3
2026-08-27 01:00,19.8,1,15.1,74.4
2026-08-27 02:00,20,1,14.8,72
2026-08-27 03:00,19.8,1,14.7,72.1
2026-08-27 04:00,19.3,3,14.7,74.7
2026-08-27 05:00,19.5,46,14.6,73.2
2026-08-27 06:00,21.2,219,16.6,74.9
2026-08-27 07:00,22.3,327,17.1,72.4
2026-08-27 08:00,23.1,495,16.9,67.9
2026-08-27 09:00,23.5,500,17.3,68.3
2026-08-27 10:00,24,621,17.4,66.2
2026-08-27 11:00,25.3,599,15.9,56
2026-08-27 12:00,26.5,634,16.2,53.3
2026-08-27 13:00,27.4,655,16.6,51.8
2026-08-27 14:00,27,527,16.8,53.7
2026-08-27 15:00,28.1,361,17.6,52.8
2026-08-27 16:00,27.5,201,17.2,53.8
2026-08-27 17:00,25.7,50,18.9,65.8
2026-08-27 18:00,25.2,3,17,60.6
2026-08-27 19:00,25,1,16.1,57.8
2026-08-27 20:00,24.6,1,15.8,57.9
2026-08-27 21:00,23.7,1,15.9,61.6
2026-08-27 22:00,23.4,1,15.7,62.1
2026-08-27 23:00,23.1,1,15.7,63
2026-08-28 00:00,22.3,1,16,67.4
2026-08-28 01:00,22.1,1,16,68.6
2026-08-28 02:00,21.8,1,16,69.7
2026-08-28 03:00,22.3,0,16.9,71.5
2026-08-28 04:00,22.3,2,17.7,75.3
2026-08-28 05:00,22,69,18.6,81.5
2026-08-28 06:00,23,124,19.2,79.2
2026-08-28 07:00,23.7,249,17.2,67
2026-08-28 08:00,20.6,157,15.8,74.1
2026-08-28 09:00,19.1,28,15.6,80.4
2026-08-28 10:00,18.8,86,15.7,82.4
2026-08-28 11:00,19.2,254,15.8,80.7
2026-08-28 12:00,20.3,280,15.4,73.4
2026-08-28 13:00,19,113,15.6,81
2026-08-28 14:00,20.4,432,15.3,73
2026-08-28 15:00,20.9,369,15.2,69.7
2026-08-28 16:00,20.8,226,15.3,70.8
2026-08-28 17:00,20.4,69,14.5,69
2026-08-28 18:00,19.4,3,13.5,69
2026-08-28 19:00,19,1,13.5,70.2
2026-08-28 20:00,19.2,1,13.9,71.6
2026-08-28 21:00,19.1,1,14.6,75.4
2026-08-28 22:00,19,1,12.3,65.6
2026-08-28 23:00,18,1,10.9,62.9
2026-08-29 00:00,16.9,1,11.4,70.2
2026-08-29 01:00,16.8,1,11.4,70.8
2026-08-29 02:00,16.5,1,11.6,72.9
2026-08-29 03:00,15.8,1,12,78.5
2026-08-29 04:00,15.5,2,12.3,81.5
2026-08-29 05:00,15.6,27,12.5,81.9
2026-08-29 06:00,17.3,196,13.5,78.2
2026-08-29 07:00,18.8,407,13.5,71.6
2026-08-29 08:00,19.6,570,13.6,68.3
2026-08-29 09:00,20.4,703,13.1,62.9
2026-08-29 10:00,21.5,789,13.2,59.2
2026-08-29 11:00,23,696,11.1,47.4
2026-08-29 12:00,23.2,567,11.2,46.6
2026-08-29 13:00,24.2,706,11.7,45.5
2026-08-29 14:00,24,459,11.6,45.6
2026-08-29 15:00,24.2,345,11.7,45.4
2026-08-29 16:00,24,184,11.7,46.1
2026-08-29 17:00,23.4,77,12.6,50.6
2026-08-29 18:00,22.2,6,12.7,54.9
2026-08-29 19:00,20.9,1,13.7,63.2
2026-08-29 20:00,20.9,1,13.2,61.4
2026-08-29 21:00,20.3,1,13.1,63.1
2026-08-29 22:00,20.4,1,13.1,63.1
2026-08-29 23:00,19.8,1,13.5,67
2026-08-30 00:00,19.3,1,14.1,71.8
2026-08-30 01:00,18.6,1,13.6,72.9
2026-08-30 02:00,17.7,1,13.4,76.2
2026-08-30 03:00,17.4,1,13.6,78.3
2026-08-30 04:00,17.1,2,12.8,75.8
2026-08-30 05:00,17.4,46,12.1,71.1
2026-08-30 06:00,19.5,220,12.2,62.8
2026-08-30 07:00,20.6,394,12.5,59.9
2026-08-30 08:00,21.6,553,14.3,63.1
2026-08-30 09:00,22.1,686,14.6,62.5
2026-08-30 10:00,22.7,779,14.5,59.9
2026-08-30 11:00,23.7,800,13.1,51.2
2026-08-30 12:00,24.6,530,12.9,47.9
2026-08-30 13:00,25.9,631,13.4,45.9
2026-08-30 14:00,26.3,530,13.5,45.3
2026-08-30 15:00,25.7,203,13.9,48.1
2026-08-30 16:00,25,110,15.2,54.5
2026-08-30 17:00,24.6,56,15.4,56.6
2026-08-30 18:00,23.3,3,14.9,59.1
2026-08-30 19:00,22.6,1,14.2,59.4
2026-08-30 20:00,22.3,1,13.6,57.6
2026-08-30 21:00,21.8,1,13.5,59.2
2026-08-30 22:00,20,2,15.1,73.6
2026-08-30 23:00,19.6,0,15.4,76.7
2026-08-31 00:00,19,1,15.9,82.4
2026-08-31 01:00,19.4,1,16.7,84.3
2026-08-31 02:00,20.8,0,15.9,73.5
2026-08-31 03:00,20.7,1,15.3,71.4
2026-08-31 04:00,20.2,2,15,72
2026-08-31 05:00,19.4,43,12.8,66
2026-08-31 06:00,19.2,71,11.8,62.4
2026-08-31 07:00,20.2,231,12.2,60
2026-08-31 08:00,21.6,570,13,58.3
2026-08-31 09:00,22.6,706,12.7,53.5
2026-08-31 10:00,23.6,790,12.4,49.6
2026-08-31 11:00,24.3,811,11.7,45.3
2026-08-31 12:00,24.6,788,10.6,41.4
2026-08-31 13:00,25.1,717,10,38.6
2026-08-31 14:00,25.5,601,9.4,36.1
2026-08-31 15:00,25.4,441,9.1,35.7
2026-08-31 16:00,24.9,256,9.3,37.2
2026-08-31 17:00,23.7,74,8.4,37.5
2026-08-31 18:00,22.1,4,8.9,42.8
2026-08-31 19:00,19.7,2,9.5,51.7
2026-08-31 20:00,18.7,1,9.8,56.5
2026-08-31 21:00,18.4,1,10,58
2026-08-31 22:00,17.9,1,9.8,58.8
2026-08-31 23:00,17.8,1,9.4,57.9
2026-09-01 00:00,16.8,1,9.6,62.3
2026-09-01 01:00,16.8,1,9.4,61.6
2026-09-01 02:00,16.4,1,9.4,63.4
2026-09-01 03:00,15.7,1,9.6,66.8
2026-09-01 04:00,15.4,2,9.5,68
2026-09-01 05:00,15.5,46,9.6,67.8
2026-09-01 06:00,17.9,215,10.3,61.2
2026-09-01 07:00,19.8,397,10.9,56.5
2026-09-01 08:00,20.2,561,11.5,57.3
2026-09-01 09:00,21.1,696,11.8,55.4
2026-09-01 10:00,21.6,762,12.2,55.1
2026-09-01 11:00,22.2,795,12.9,55.5
2026-09-01 12:00,23.1,769,11.6,48.3
2026-09-01 13:00,23.9,698,9.7,40.8
2026-09-01 14:00,24.1,515,10.9,43.4
2026-09-01 15:00,24.4,366,10.5,41.6
2026-09-01 16:00,24.3,200,10,40.2
2026-09-01 17:00,22.8,44,11,47.5
2026-09-01 18:00,21.3,3,11.8,54.7
2026-09-01 19:00,20.6,1,11,54.1
2026-09-01 20:00,20.2,1,10.6,54.3
2026-09-01 21:00,19.2,1,10.6,57.4
2026-09-01 22:00,18.5,1,10.6,60.1
2026-09-01 23:00,17.7,1,10.7,63.6
2026-09-02 00:00,17.1,1,11.8,70.8
2026-09-02 01:00,16.9,1,12,72.9
2026-09-02 02:00,16.3,1,12.1,76.4
2026-09-02 03:00,15.9,1,12.1,78.1
2026-09-02 04:00,15.7,2,11.7,76.9
2026-09-02 05:00,15.9,43,11.3,74.1
2026-09-02 06:00,17.9,211,11.6,66.6
2026-09-02 07:00,19.5,326,11.6,60.1
2026-09-02 08:00,20.5,502,10.3,51.9
2026-09-02 09:00,20.8,624,11,53.3
2026-09-02 10:00,22,742,12.1,53.6
2026-09-02 11:00,23,786,12.4,51.4
2026-09-02 12:00,23.3,754,12.2,49.7
2026-09-02 13:00,24.9,637,10.4,40.1
2026-09-02 14:00,25.3,505,10.4,39.4
2026-09-02 15:00,24.6,399,14.6,53.8
2026-09-02 16:00,24.7,208,12.4,46.5
2026-09-02 17:00,24,67,12.8,49.8
2026-09-02 18:00,23.2,3,12.7,51.8
2026-09-02 19:00,23.3,1,11.3,46.9
2026-09-02 20:00,22.9,1,11.3,48.1
2026-09-02 21:00,22.1,1,11.5,51
2026-09-02 22:00,21.1,2,11.3,53.6
2026-09-02 23:00,19.7,1,11.3,58.3
2026-09-03 00:00,19.1,1,11.1,59.7
2026-09-03 01:00,18.3,1,11.5,64.4
2026-09-03 02:00,17.8,1,11.9,68.5
2026-09-03 03:00,17.4,1,12.4,72.8
2026-09-03 04:00,17.2,2,12.7,75.1
2026-09-03 05:00,17.1,41,12.7,75.3
2026-09-03 06:00,19.2,207,13.4,69.1
2026-09-03 07:00,21,389,13.3,61.6
2026-09-03 08:00,22,551,13.6,59.2
2026-09-03 09:00,22.4,689,14.1,59.7
2026-09-03 10:00,23.2,784,14.3,57.4
2026-09-03 11:00,23.9,778,12.8,49.9
2026-09-03 12:00,24.9,744,8.5,35.5
2026-09-03 13:00,25.2,610,8.3,34.3
2026-09-03 14:00,26.2,519,6.8,28.9
2026-09-03 15:00,26.3,358,6.9,29.2
2026-09-03 16:00,25.9,191,8.1,32.3
2026-09-03 17:00,25.2,70,9.9,38.1
2026-09-03 18:00,22.8,3,10.6,46.4
2026-09-03 19:00,21.8,1,10.6,48.9
2026-09-03 20:00,21.4,1,10.9,51.2
2026-09-03 21:00,20.8,1,10.6,52.1
2026-09-03 22:00,20.2,1,10.4,53.3
2026-09-03 23:00,19.7,1,10.3,54.6
2026-09-04 00:00,18.8,1,10.2,57.2
2026-09-04 01:00,18.3,1,10.1,58.7
2026-09-04 02:00,17.8,1,10.3,61.4
2026-09-04 03:00,17.7,1,9.5,58.8
2026-09-04 04:00,17.5,2,9.1,57.8
2026-09-04 05:00,17.7,39,9.7,59.6
2026-09-04 06:00,20.1,207,10.4,53.7
2026-09-04 07:00,21.3,386,11,51.9
2026-09-04 08:00,21.9,543,12.5,55.2
2026-09-04 09:00,22.3,674,13.9,58.7
2026-09-04 10:00,23.3,761,13.6,54.7
2026-09-04 11:00,24.7,785,12.1,45.7
2026-09-04 12:00,26.6,755,11.5,39
2026-09-04 13:00,26.6,674,13.2,43.7
2026-09-04 14:00,27.6,558,14.2,44
2026-09-04 15:00,28,403,12.9,39.4
2026-09-04 16:00,28.3,222,13.3,39.9
2026-09-04 17:00,27.5,57,14,43.5
2026-09-04 18:00,26.4,2,12.7,42.7
2026-09-04 19:00,24.8,1,12.3,45.7
2026-09-04 20:00,24.3,1,12.1,46.7
2026-09-04 21:00,23.6,1,12.1,48.7
2026-09-04 22:00,23,1,12.3,50.7
2026-09-04 23:00,22.4,1,12.3,52.7
2026-09-05 00:00,22.7,1,11,47.7
2026-09-05 01:00,22.7,1,9.5,43
2026-09-05 02:00,21.3,1,9.8,47.9
2026-09-05 03:00,20.9,1,10,49.8
2026-09-05 04:00,20.6,1,10.6,52.6
2026-09-05 05:00,20.7,45,10.7,53
2026-09-05 06:00,22.1,171,12.4,54.1
2026-09-05 07:00,23.8,266,13.2,51.3
2026-09-05 08:00,24.7,399,11.6,43.9
2026-09-05 09:00,25.4,621,12.3,44.4
2026-09-05 10:00,25,753,14.5,51.9
2026-09-05 11:00,26,777,13.8,46.8
2026-09-05 12:00,26.8,757,12.9,42.2
2026-09-05 13:00,27.6,588,13.4,41.7
2026-09-05 14:00,27.6,244,13.5,42.3
2026-09-05 15:00,27,258,15,48.1
2026-09-05 16:00,27,130,13.4,43.1
2026-09-05 17:00,25.8,38,13.7,47.2
2026-09-05 18:00,24.4,3,14.1,52.8
2026-09-05 19:00,23.4,1,14,55.6
2026-09-05 20:00,23,1,13.8,56.1
2026-09-05 21:00,22.4,1,13.5,57
2026-09-05 22:00,22.1,1,13.5,58.1
2026-09-05 23:00,21.9,1,13.6,59.3
2026-09-06 00:00,21,1,13.4,62
2026-09-06 01:00,20.2,1,13.7,66.6
2026-09-06 02:00,18.9,1,14,73.3
2026-09-06 03:00,18.6,1,14.2,75.5
2026-09-06 04:00,18.4,1,14.2,76.8
2026-09-06 05:00,18.4,36,14.3,77
2026-09-06 06:00,20.1,194,14.8,71.5
2026-09-06 07:00,21.1,372,15.8,71.9
2026-09-06 08:00,21.5,525,16.2,72.3
2026-09-06 09:00,22.4,654,16.3,68.7
2026-09-06 10:00,23.1,736,16.1,64.9
2026-09-06 11:00,24,757,16.4,62.4
2026-09-06 12:00,24.8,729,16.5,59.8
2026-09-06 13:00,25.6,653,16.2,56.1
2026-09-06 14:00,26.5,541,14.7,48.4
2026-09-06 15:00,27,381,12.9,41.5
2026-09-06 16:00,26.7,197,13.4,43.9
2026-09-06 17:00,25.7,48,14.2,49.5
2026-09-06 18:00,24.4,2,12,45.9
2026-09-06 19:00,23.7,1,14,54.6
2026-09-06 20:00,22.9,1,13.6,55.5
2026-09-06 21:00,22.5,1,13.5,56.5
2026-09-06 22:00,22,1,13.6,59
2026-09-06 23:00,21.4,1,13.8,62.2
2026-09-07 00:00,20.6,1,13.6,64.3
2026-09-07 01:00,20.1,1,13.4,65.4
2026-09-07 02:00,20,2,14.6,71.5
2026-09-07 03:00,19.6,1,16.7,83.3
2026-09-07 04:00,19.8,1,16.3,79.9
2026-09-07 05:00,20.7,16,15.7,73.1
2026-09-07 06:00,21.1,71,16,73
2026-09-07 07:00,21.4,136,17,76.2
2026-09-07 08:00,23.6,440,17.7,69.6
2026-09-07 09:00,24.2,573,17.9,68
2026-09-07 10:00,25.1,660,18.9,68.9
2026-09-07 11:00,26.2,591,16.8,56.6
2026-09-07 12:00,27.3,735,16.3,51.1
2026-09-07 13:00,28.6,642,15.9,46
2026-09-07 14:00,29.5,455,15.6,42.8
2026-09-07 15:00,29.9,292,15.4,41.4
2026-09-07 16:00,28.1,190,15.5,46.3
2026-09-07 17:00,27.3,41,15.8,49.5
2026-09-07 18:00,26.2,2,14.5,48.5
2026-09-07 19:00,25.4,1,13.7,48.3
2026-09-07 20:00,25,1,13,47.5
2026-09-07 21:00,24.3,1,13.1,49.7
2026-09-07 22:00,23.4,1,13,52
2026-09-07 23:00,22.6,1,13,54.5
2026-09-08 00:00,21.8,1,13,57.3
2026-09-08 01:00,21.3,1,12.7,58
2026-09-08 02:00,21.2,1,12.9,59.2
2026-09-08 03:00,20.8,1,12.9,60.5
2026-09-08 04:00,20.6,1,12.7,60.3
2026-09-08 05:00,20.4,31,12.9,62.3
2026-09-08 06:00,22,178,14,60.8
2026-09-08 07:00,23.4,358,16.4,64.7
2026-09-08 08:00,24.2,507,15.5,58.3
2026-09-08 09:00,24.9,646,16,57.9
2026-09-08 10:00,26.9,731,14,45.2
2026-09-08 11:00,28.3,754,13.3,39.6
2026-09-08 12:00,29.3,728,14.5,40.6
2026-09-08 13:00,29.5,644,14.6,40.3
2026-09-08 14:00,30.3,520,15,39.3
2026-09-08 15:00,30.8,356,14.2,36.4
2026-09-08 16:00,30.6,203,15.4,39.8
2026-09-08 17:00,29.4,15,15.3,42.5
2026-09-08 18:00,28.3,2,13.5,40.3
2026-09-08 19:00,26.3,1,13,43.8
2026-09-08 20:00,25,1,14.3,51.5
2026-09-08 21:00,24.7,1,14.1,52
2026-09-08 22:00,23.5,1,11.2,45.9
2026-09-08 23:00,22.5,1,12.1,51.8
2026-09-09 00:00,22.3,1,12.9,55.3
2026-09-09 01:00,21.7,1,13.4,59.4
2026-09-09 02:00,20.8,1,14.4,66.8
2026-09-09 03:00,20.3,1,14.3,68.5
2026-09-09 04:00,18.2,2,15,82.1
2026-09-09 05:00,16.8,3,15.5,92.2
2026-09-09 06:00,16.2,20,15.3,94
2026-09-09 07:00,15.7,32,14.1,90
2026-09-09 08:00,14.5,39,12.6,88.4
2026-09-09 09:00,14.8,58,13.2,89.7
2026-09-09 10:00,15.5,139,13.2,86.5
2026-09-09 11:00,15.6,137,11.8,78.5
2026-09-09 12:00,16.3,273,11.1,71.4
2026-09-09 13:00,17,238,10,63.1
2026-09-09 14:00,17.1,123,10.4,64.6
2026-09-09 15:00,17,81,10.7,66.4
2026-09-09 16:00,16.6,31,9.7,63.7
2026-09-09 17:00,16.1,6,10.4,68.9
2026-09-09 18:00,15.8,1,10.1,69
2026-09-09 19:00,15.5,1,9.6,67.8
2026-09-09 20:00,15.2,1,9.2,67.4
2026-09-09 21:00,14.9,1,8.8,66.8
2026-09-09 22:00,15.1,1,7.2,59.1
2026-09-09 23:00,14.6,1,7.5,62.2
2026-09-10 00:00,13.9,1,8,67.7
2026-09-10 01:00,13.5,1,8.1,70.2
2026-09-10 02:00,12.9,1,8.1,72.2
2026-09-10 03:00,12.6,1,8,74
2026-09-10 04:00,12.3,1,8,74.8
2026-09-10 05:00,12.3,12,8,75.1
2026-09-10 06:00,13.1,180,8,71.5
2026-09-10 07:00,14.9,381,8.2,64.3
2026-09-10 08:00,16.3,534,8.4,59.6
2026-09-10 09:00,17.1,687,8.1,55.7
2026-09-10 10:00,18.1,691,7.9,51.5
2026-09-10 11:00,17.9,374,7.7,51.3
2026-09-10 12:00,18,378,7.7,51.1
2026-09-10 13:00,18.8,579,7.9,49
2026-09-10 14:00,18.4,348,7.8,50.1
2026-09-10 15:00,17.7,139,7.8,52.2
2026-09-10 16:00,17.3,41,7.9,53.8
2026-09-10 17:00,16.9,15,8.3,57
2026-09-10 18:00,16.6,1,8.5,58.7
2026-09-10 19:00,16.4,1,8.6,59.9
2026-09-10 20:00,16,1,8.6,61.3
2026-09-10 21:00,15.3,1,8.7,64.7
2026-09-10 22:00,15,0,8.2,63.7
2026-09-10 23:00,14.7,1,8.4,65.9
2026-09-11 00:00,13.9,1,8.7,71.3
2026-09-11 01:00,13.6,1,8.6,72.2
2026-09-11 02:00,12.9,1,8.4,74
2026-09-11 03:00,13.2,1,8.4,72.4
2026-09-11 04:00,12.8,2,8.6,75.8
2026-09-11 05:00,13.1,36,8.6,74.1
2026-09-11 06:00,13.9,90,9.4,74.5
2026-09-11 07:00,15.5,288,10.1,70.2
2026-09-11 08:00,16.9,493,10.1,64.1
2026-09-11 09:00,17.4,675,11,66
2026-09-11 10:00,18.1,756,10.9,62.8
2026-09-11 11:00,19,754,11.2,60.6
2026-09-11 12:00,19.4,737,10.8,57.6
2026-09-11 13:00,20.5,654,9.9,50.5
2026-09-11 14:00,21.1,532,9.1,46.2
2026-09-11 15:00,21.2,374,9.4,46.8
2026-09-11 16:00,21.8,186,8.1,41.6
